Issue Type,Issue key,Issue id,Summary,Assignee,Reporter,Priority,Status,Resolution,Created,Updated,Due Date
Task,MESOS-6284,13008706,MesosContainerizer should skip non-nesting aware isolators for nested container.,jieyu,jieyu,Blocker,Resolved,Fixed,29/Sep/16 20:15,13/Oct/16 15:59,
Bug,MESOS-6302,13009027,Agent recovery can fail after nested containers are launched,gilbert,greggomann,Blocker,Resolved,Fixed,01/Oct/16 01:51,13/Oct/16 15:54,
Bug,MESOS-6290,13008779,Support nested containers for logger in Mesos Containerizer.,gilbert,gilbert,Blocker,Resolved,Fixed,30/Sep/16 01:08,12/Oct/16 21:52,
Bug,MESOS-6322,13010312,Agent fails to kill empty parent container,anandmazumdar,greggomann,Blocker,Resolved,Fixed,06/Oct/16 23:31,08/Oct/16 04:18,
Bug,MESOS-6157,13004846,ContainerInfo is not validated.,alexr,alexr,Blocker,Resolved,Not A Bug,14/Sep/16 11:33,06/Oct/16 16:09,
Task,MESOS-6265,13008304,Adjust cgroups layout for nested containers.,benjaminhindman,jieyu,Blocker,Resolved,Fixed,28/Sep/16 17:23,30/Sep/16 05:40,
Bug,MESOS-6260,13008019,Composing containerizer needs to properly handle nested container launch,vinodkone,vinodkone,Blocker,Resolved,Fixed,27/Sep/16 18:31,29/Sep/16 23:52,
Bug,MESOS-6110,13001494,Deprecate using health checks without setting the type,haosdent@gmail.com,swsnider,Blocker,Resolved,Fixed,30/Aug/16 22:17,29/Sep/16 16:34,
Bug,MESOS-6275,13008445,LAUNCH_NESTED_CONTAINER should not be processed if agent is in recovery mode.,,jieyu,Blocker,Resolved,Not A Problem,29/Sep/16 05:17,29/Sep/16 05:32,
Bug,MESOS-6259,13008002,CNI isolator should not `CHECK` for `resolv.conf` under `rootContainerDir`,avinash.mesos,avinash.mesos,Blocker,Resolved,Fixed,27/Sep/16 17:55,27/Sep/16 19:08,
Bug,MESOS-6132,13003179,"Mesos 1.0.1 marathon 1.1.1 deployment fails no such image, container or task",,arslanqadeer,Blocker,Resolved,Fixed,07/Sep/16 10:17,07/Sep/16 17:23,
Bug,MESOS-5911,12992734,Webui redirection to leader in browser does not work,haosdent@gmail.com,jjanco,Blocker,Resolved,Fixed,26/Jul/16 21:50,22/Aug/16 04:10,
Bug,MESOS-5988,12994997,PollSocketImpl can write to a stale fd.,greggomann,bmahler,Blocker,Resolved,Fixed,04/Aug/16 18:16,10/Aug/16 00:07,
Improvement,MESOS-5833,12988705,Disable '--registry_strict' master flag,neilc,neilc,Blocker,Resolved,Fixed,12/Jul/16 12:53,01/Aug/16 10:13,
Bug,MESOS-5064,12954462,Remove default value for the agent `work_dir`,greggomann,hartem,Blocker,Resolved,Fixed,29/Mar/16 23:28,28/Jul/16 17:19,
Bug,MESOS-5698,12982456,Quota sorter not updated for resource changes at agent.,neilc,neilc,Blocker,Resolved,Fixed,23/Jun/16 20:48,05/Jul/16 17:18,
Bug,MESOS-5650,12980641,UNRESERVE operation causes master to crash.,neilc,alexr,Blocker,Resolved,Duplicate,19/Jun/16 09:42,24/Jun/16 13:09,
Bug,MESOS-5684,12982040,Master captures `this` when creating authorization callback,greggomann,greggomann,Blocker,Resolved,Fixed,22/Jun/16 18:13,23/Jun/16 14:42,
Bug,MESOS-5587,12977322,FullFrameworkWriter makes master segmentation fault.,js84,gilbert,Blocker,Resolved,Fixed,09/Jun/16 18:16,18/Jun/16 00:45,
Bug,MESOS-5629,12980031,Agent segfaults after request to '/files/browse',js84,greggomann,Blocker,Resolved,Fixed,16/Jun/16 23:46,17/Jun/16 16:38,
Bug,MESOS-5244,12961173,Compilation failure on Ubuntu 16.04,chenzhiwei,karya,Blocker,Resolved,Fixed,21/Apr/16 21:01,13/Jun/16 05:58,
Bug,MESOS-5537,12975574,http v1 SUBSCRIBED scheduler event always has nil http_interval_seconds,anandmazumdar,jdef,Blocker,Resolved,Fixed,03/Jun/16 18:43,09/Jun/16 16:01,
Bug,MESOS-5405,12970546,Make fields in authorization::Request protobuf optional.,tillt,alexr,Blocker,Resolved,Fixed,17/May/16 21:27,07/Jun/16 09:36,
Bug,MESOS-5449,12972574,Memory leak in SchedulerProcess.declineOffer,drexin,drexin,Blocker,Resolved,Fixed,25/May/16 00:50,04/Jun/16 18:04,
Improvement,MESOS-5296,12963363,Split Resource and Inverse offer protobufs for V1 API,jvanremoortere,jvanremoortere,Blocker,Resolved,Fixed,28/Apr/16 00:50,03/Jun/16 17:24,
Task,MESOS-5394,12970274,Rename isolator name 'xfs/disk' and 'posix/disk' to 'disk/xfs' and 'disk/du',xujyan,xujyan,Blocker,Resolved,Fixed,17/May/16 06:21,31/May/16 02:23,
Task,MESOS-5173,12957761,Allow master/agent to take multiple modules manifest files,karya,karya,Blocker,Resolved,Fixed,11/Apr/16 16:27,31/May/16 02:12,
Bug,MESOS-5414,12971157,configure failed on ubuntu and centos,klueska,gyliu,Blocker,Resolved,Fixed,19/May/16 13:48,31/May/16 02:12,
Bug,MESOS-4924,12949742,MAC OS build failed,SteveNiemitz,gyliu,Blocker,Resolved,Fixed,14/Mar/16 02:07,31/May/16 02:11,
Bug,MESOS-5354,12966591,"Update ""driver"" as optional for DockerVolume.",gyliu,gyliu,Blocker,Resolved,Resolved,10/May/16 02:37,31/May/16 02:11,
Bug,MESOS-4899,12948002,Mesos slave crash after killing docker container,,baraldi86,Blocker,Resolved,Not A Bug,08/Mar/16 13:18,29/Mar/16 23:29,
Bug,MESOS-5021,12953083,Memory leak in subprocess when 'environment' argument is provided.,bmahler,bmahler,Blocker,Resolved,Fixed,24/Mar/16 03:18,28/Mar/16 19:54,
Bug,MESOS-4825,12945708,Master's slave reregister logic does not update version field,klaus1982,jvanremoortere,Blocker,Resolved,Fixed,01/Mar/16 02:03,03/Mar/16 02:02,
Bug,MESOS-4106,12920598,The health checker may fail to inform the executor to kill an unhealthy task after max_consecutive_failures.,bmahler,bmahler,Blocker,Resolved,Fixed,09/Dec/15 23:44,27/Feb/16 00:44,
Bug,MESOS-4582,12936115,"state.json serving duplicate ""active"" fields",mcypark,mgummelt,Blocker,Resolved,Fixed,02/Feb/16 21:05,27/Feb/16 00:25,
Bug,MESOS-3296,12857068,Failing ROOT_ tests on CentOS 7.1 - LinuxFilesystemIsolatorTest,greggomann,marco-mesos,Blocker,Resolved,Fixed,18/Aug/15 23:49,12/Feb/16 03:13,
Bug,MESOS-4534,12934560,Resources object can be mutated through the public API,mcypark,jvanremoortere,Blocker,Resolved,Fixed,27/Jan/16 19:54,28/Jan/16 00:38,
Bug,MESOS-3603,12903176,Test build failure due to comparison between signed and unsigned integers,karya,karya,Blocker,Resolved,Fixed,07/Oct/15 23:23,08/Nov/15 12:51,
Bug,MESOS-3734,12904949,Incorrect sed syntax for Mac OSX,neilc,neilc,Blocker,Resolved,Fixed,14/Oct/15 17:58,08/Nov/15 12:51,
Task,MESOS-3845,12911191,Send TaskStatus::container_status inside reconciliation updates.,karya,karya,Blocker,Resolved,Fixed,06/Nov/15 19:53,08/Nov/15 12:51,
Bug,MESOS-3810,12908683,Must be able to use NetworkInfo with mesos-executor,spikecurtis,spikecurtis,Blocker,Resolved,Fixed,28/Oct/15 20:09,08/Nov/15 12:51,
Bug,MESOS-3293,12857062,Failing ROOT_ tests on CentOS 7.1 - LimitedCpuIsolatorTest,qiujian,marco-mesos,Blocker,Resolved,Fixed,18/Aug/15 23:40,08/Nov/15 12:51,
Bug,MESOS-2864,12837281,Master should not change the state of a terminal task if it receives another terminal update,vinodkone,vinodkone,Blocker,Resolved,Fixed,12/Jun/15 00:28,06/Nov/15 18:11,
Bug,MESOS-3840,12911131,Build broken: 'adding 'bool' to a string does not append to the string' in filesystem tests,vinodkone,nnielsen,Blocker,Resolved,Fixed,06/Nov/15 17:10,06/Nov/15 17:25,
Bug,MESOS-3498,12895649,Failed to create a containerizer,karya,rafaelcapucho,Blocker,Resolved,Fixed,23/Sep/15 00:58,23/Oct/15 17:39,
Bug,MESOS-3562,12901710,Anomalous bytes in stream from HTTPI Api,,BenWhitehead,Blocker,Resolved,Won't Fix,30/Sep/15 21:37,16/Oct/15 13:50,
Bug,MESOS-3079,12846124,`sudo make distcheck` fails on Ubuntu 14.04 (and possibly other OSes too),marco-mesos,marco-mesos,Blocker,Resolved,Fixed,18/Jul/15 22:56,05/Oct/15 23:55,
Bug,MESOS-3538,12901165,CgroupsNoHierarchyTest.ROOT_CGROUPS_NOHIERARCHY_MountUnmountHierarchy test is flaky,,nnielsen,Blocker,Resolved,Fixed,28/Sep/15 22:25,05/Oct/15 21:18,
Documentation,MESOS-3561,12901697,Create a user doc for network isolation using per-container IP,karya,karya,Blocker,Resolved,Fixed,30/Sep/15 21:02,05/Oct/15 21:12,
Bug,MESOS-3575,12902185,V1 API java/python protos are not generated,anandmazumdar,jvanremoortere,Blocker,Resolved,Fixed,02/Oct/15 19:07,03/Oct/15 20:03,
Bug,MESOS-3536,12901126,Error loading isolator module with 0.25.0-rc1,karya,karya,Blocker,Resolved,Not A Problem,28/Sep/15 20:06,29/Sep/15 18:52,
Bug,MESOS-3458,12875727,Segfault when accepting or declining inverse offers,kaysoky,kaysoky,Blocker,Resolved,Fixed,17/Sep/15 23:31,25/Sep/15 22:46,
Task,MESOS-3510,12896194,Synchronize V1 helper functions with pre-v1,jvanremoortere,jvanremoortere,Blocker,Resolved,Fixed,24/Sep/15 18:30,25/Sep/15 22:46,
Bug,MESOS-3295,12857067,Failing ROOT_ tests on CentOS 7.1 - ContainerizerTest,marco-mesos,marco-mesos,Blocker,Resolved,Cannot Reproduce,18/Aug/15 23:48,15/Sep/15 03:08,
Bug,MESOS-3294,12857066,Failing ROOT_ tests on CentOS 7.1 - UserCgroupIsolatorTest,tnachen,marco-mesos,Blocker,Resolved,Fixed,18/Aug/15 23:47,31/Aug/15 23:48,
Bug,MESOS-3297,12857069,Failing ROOT_ tests on CentOS 7.1 - MesosContainerizerLaunchTest,greggomann,marco-mesos,Blocker,Resolved,Fixed,18/Aug/15 23:50,31/Aug/15 23:47,
Bug,MESOS-3316,12858896,provisioner_backend_tests.cpp breaks the build on OSX,xujyan,arojas,Blocker,Resolved,Fixed,26/Aug/15 07:37,26/Aug/15 08:28,
Bug,MESOS-3050,12845147,Failing ROOT_ tests on CentOS 7.1,marco-mesos,adam-mesos,Blocker,Resolved,Duplicate,15/Jul/15 00:50,20/Aug/15 17:59,
Bug,MESOS-3285,12856791,Master should not accept /scheduler calls when not elected / recovered.,vinodkone,bmahler,Blocker,Resolved,Duplicate,18/Aug/15 00:49,18/Aug/15 19:27,
Bug,MESOS-3201,12851444,Libev handle_async can deadlock with run_in_event_loop,jvanremoortere,jvanremoortere,Blocker,Resolved,Fixed,04/Aug/15 17:58,17/Aug/15 23:19,
Bug,MESOS-3260,12855962,SchedulerTest.* are broken on OSX and CentOS,vinodkone,tillt,Blocker,Resolved,Fixed,13/Aug/15 20:31,14/Aug/15 00:03,
Bug,MESOS-2463,12780200,Slaves sends mutated copy of executorinfo to new elected master,karya,chzhcn,Blocker,Resolved,Fixed,06/Mar/15 23:02,08/Aug/15 00:16,
Bug,MESOS-2377,12776358,Fix leak in libevent's version EventLoop::delay,jvanremoortere,jvanremoortere,Blocker,Resolved,Fixed,20/Feb/15 04:22,05/Aug/15 04:41,
Bug,MESOS-2558,12785980,Mark RunTaskMessage.framework_id as optional,karya,karya,Blocker,Resolved,Fixed,26/Mar/15 19:18,21/Jul/15 21:00,
Bug,MESOS-2557,12785978,Do not pass FrameworkID to Framework constructor for Master/Slave.,karya,karya,Blocker,Resolved,Fixed,26/Mar/15 19:09,21/Jul/15 21:00,
Bug,MESOS-3025,12843918,0.22.x scheduler driver drops 0.23.x reconciliation status updates due to missing StatusUpdate.uuid.,bmahler,bmahler,Blocker,Resolved,Fixed,09/Jul/15 17:58,09/Jul/15 22:03,
Bug,MESOS-2997,12843077,SSL connection failure causes failed CHECK.,jvanremoortere,jvanremoortere,Blocker,Resolved,Fixed,07/Jul/15 02:43,08/Jul/15 01:31,
Bug,MESOS-2996,12842963,Failing Docker tests on CentOS Linux release 7.1.1503.,tnachen,js84,Blocker,Resolved,Fixed,06/Jul/15 19:14,08/Jul/15 00:57,
Bug,MESOS-3005,12843284,SSL tests can fail depending on hostname configuration,jvanremoortere,jvanremoortere,Blocker,Resolved,Fixed,07/Jul/15 19:38,07/Jul/15 22:58,
Bug,MESOS-2943,12840730,mesos fails to compile under mac when libssl and libevent are enabled,jvanremoortere,hartem,Blocker,Resolved,Fixed,26/Jun/15 03:24,07/Jul/15 21:56,
Documentation,MESOS-2942,12840673,Create documentation for using SSL,jvanremoortere,jvanremoortere,Blocker,Resolved,Fixed,25/Jun/15 22:41,06/Jul/15 18:57,
Bug,MESOS-2326,12773176,Broken OSX Build after fixed bugs in CREATE/DESTROY operatoin handlers,jieyu,cmaloney,Blocker,Resolved,Fixed,07/Feb/15 00:45,02/Jul/15 18:43,
Bug,MESOS-165,12546423,"Slaves die after initial registration with master with ""Network is unreachable"" error",woggle,esohpromatem,Blocker,Resolved,Fixed,14/Mar/12 16:48,02/Jul/15 18:43,
Bug,MESOS-2381,12776803,"Build failure after reintroducing ""internal"" namespace",karya,karya,Blocker,Resolved,Fixed,23/Feb/15 10:47,02/Jul/15 18:43,
Bug,MESOS-2036,12752566,Fix the Json format for the --modules and update the help message,karya,karya,Blocker,Resolved,Fixed,03/Nov/14 23:40,02/Jul/15 18:43,
Bug,MESOS-2116,12755790,socket.hpp breaks build.,jvanremoortere,tillt,Blocker,Resolved,Fixed,17/Nov/14 12:22,02/Jul/15 18:43,
Documentation,MESOS-2037,12752601,Update docs/configuration.md,karya,karya,Blocker,Resolved,Fixed,04/Nov/14 01:09,02/Jul/15 18:43,
Documentation,MESOS-1937,12748668,Create a document explaining the --modules flag,karya,karya,Blocker,Resolved,Fixed,16/Oct/14 18:28,02/Jul/15 18:43,
Improvement,MESOS-143,12540422,Framework failover timeout should be specified by the framework.,twm378,benjaminhindman,Blocker,Resolved,Fixed,30/Jan/12 20:29,02/Jul/15 18:42,
Task,MESOS-1856,12745364,Support specifying libnl3 install location.,karya,jieyu,Blocker,Resolved,Fixed,01/Oct/14 22:10,23/Jun/15 23:48,
Bug,MESOS-2891,12838948,Performance regression in hierarchical allocator.,jieyu,bmahler,Blocker,Resolved,Fixed,18/Jun/15 21:34,21/Jun/15 18:52,
Bug,MESOS-2592,12818725,The sandbox directory is not chown'ed if the fetcher doesn't run,nnielsen,nnielsen,Blocker,Resolved,Fixed,06/Apr/15 22:10,25/Apr/15 00:53,
Bug,MESOS-2548,12785653,new `make distcheck` failures inside a docker container,jieyu,cmaloney,Blocker,Resolved,Fixed,25/Mar/15 19:05,03/Apr/15 22:55,
Bug,MESOS-2371,12775974,Removing internal namespace for protobufs results in incompatible upgrade,karya,jieyu,Blocker,Resolved,Fixed,18/Feb/15 20:25,06/Mar/15 16:27,
Bug,MESOS-2420,12778259,Fetcher tests fail to build on ubuntu 14.10,bernd-mesos,vinodkone,Blocker,Resolved,Fixed,27/Feb/15 17:44,27/Feb/15 19:15,
Bug,MESOS-2410,12777735,Broken build on OS X 10.8.5 caused by mac_tests in stout.,jieyu,jieyu,Blocker,Resolved,Fixed,26/Feb/15 01:29,26/Feb/15 18:17,
Bug,MESOS-2409,12777732,PersistentVolumeTest fails on OS X,jieyu,cmaloney,Blocker,Resolved,Fixed,26/Feb/15 01:13,26/Feb/15 02:04,
Bug,MESOS-2385,12776905,Mesos network isolator tests are broken due to mesos::internal namespace removal,evelinad,evelinad,Blocker,Resolved,Fixed,23/Feb/15 18:41,23/Feb/15 19:44,
Bug,MESOS-2325,12773166,CPU busy loop in libprocess libev clock,jvanremoortere,jvanremoortere,Blocker,Resolved,Fixed,06/Feb/15 23:49,18/Feb/15 06:51,
Bug,MESOS-2344,12774044,segfaults running make check from ev integration,dhamon,dhamon,Blocker,Resolved,Fixed,11/Feb/15 00:40,18/Feb/15 00:32,
Bug,MESOS-2096,12754901,Allow Mesos modules to be built outside the Mesos source tree,karya,karya,Blocker,Resolved,Fixed,12/Nov/14 22:54,10/Feb/15 18:25,
Bug,MESOS-2284,12770586,Slave cannot be registered while masters keep switching to another one.,,xiaokun,Blocker,Resolved,Not A Problem,28/Jan/15 03:59,28/Jan/15 10:50,
Bug,MESOS-1850,12745196,Cannot provide app parameters without override entrypoint,,adamspektor,Blocker,Resolved,Fixed,01/Oct/14 07:56,27/Jan/15 01:24,
Bug,MESOS-2182,12760318,Performance issue in libprocess SocketManager.,bmahler,bmahler,Blocker,Resolved,Fixed,09/Dec/14 01:04,19/Dec/14 20:21,
Bug,MESOS-2181,12760222,"Build failure - overloaded 'socket(int, __socket_type, int)' is ambiguous",evelinad,idownes,Blocker,Resolved,Fixed,08/Dec/14 17:57,09/Dec/14 19:31,
Bug,MESOS-1849,12745190,Cannot execute container in privileged mode ,,adamspektor,Blocker,Resolved,Fixed,01/Oct/14 07:39,05/Nov/14 19:48,
Bug,MESOS-1975,12750162,Module manager causes make check failure for annotated mesos versions.,karya,bmahler,Blocker,Resolved,Fixed,23/Oct/14 18:52,24/Oct/14 00:29,
Bug,MESOS-1862,12745808,Performance regression in the Master's http metrics.,bmahler,bmahler,Blocker,Resolved,Fixed,03/Oct/14 19:25,07/Oct/14 01:39,
Bug,MESOS-1821,12742795,CHECK failure in master.,bmahler,bmahler,Blocker,Resolved,Fixed,19/Sep/14 18:33,19/Sep/14 22:29,
Bug,MESOS-1541,12723569,Mesos slave continuous disconnection ,,ubatra13,Blocker,Resolved,Invalid,25/Jun/14 06:25,09/Jul/14 06:20,
Bug,MESOS-1455,12718459,Segfault in libprocess during Process linking.,bmahler,bmahler,Blocker,Resolved,Fixed,04/Jun/14 20:22,27/Jun/14 19:01,
Bug,MESOS-1376,12714560,CHECK failure in the Registrar,bmahler,bmahler,Blocker,Resolved,Fixed,15/May/14 18:19,16/May/14 18:53,
Bug,MESOS-1268,12711369,distclean break during maven clean up,tknaup,nnielsen,Blocker,Resolved,Fixed,30/Apr/14 02:15,30/Apr/14 02:57,
Bug,MESOS-1161,12704370,Inconsistent completed frameworks state between slave and master,vinodkone,vinodkone,Blocker,Resolved,Fixed,28/Mar/14 21:25,29/Mar/14 00:02,
Bug,MESOS-1063,12699083,Containerizer fails when fetching more than one URL,dhamon,rlacroix,Blocker,Resolved,Fixed,06/Mar/14 06:44,12/Mar/14 19:17,
Bug,MESOS-832,12680567,Scheduler Driver should reject messages from a non-leading master.,bmahler,bmahler,Blocker,Resolved,Fixed,21/Nov/13 18:50,26/Nov/13 01:09,
Bug,MESOS-834,12680575,The Master should reject framework messages from a non-registered driver.,vinodkone,bmahler,Blocker,Resolved,Fixed,21/Nov/13 19:06,26/Nov/13 00:42,
Bug,MESOS-828,12680394,CgroupsIsolator BalloonFramework Test is broken.,vinodkone,bmahler,Blocker,Resolved,Fixed,20/Nov/13 23:00,22/Nov/13 01:36,
Bug,MESOS-729,12673095,"./stout/include/stout/hashmap.hpp:49:5: error: ‘erase’ was not declared in this scope, and no declarations were found by argument-dependent lookup at the point of instantiation [-fpermissive]",vinodkone,vlee,Blocker,Resolved,Fixed,09/Oct/13 19:19,10/Oct/13 00:38,
Story,MESOS-110,12536017,Slave Recovery: A slave restart should not restart tasks,vinodkone,rbenson,Blocker,Resolved,Fixed,21/Dec/11 14:05,09/Oct/13 01:25,
Bug,MESOS-658,12665132,A framework can be incorrectly removed by the Master.,bmahler,bmahler,Blocker,Resolved,Fixed,22/Aug/13 22:19,08/Oct/13 18:29,
Bug,MESOS-717,12672047,tests/script.cpp:47:164: error: ‘ARG_MAX’ was not declared in this scope,bmahler,vlee,Blocker,Resolved,Fixed,02/Oct/13 22:27,02/Oct/13 22:42,
Bug,MESOS-710,12670992,logging/logging.cpp:72:5: error: format not a string literal and no format arguments [-Werror=format-security],vinodkone,vlee,Blocker,Resolved,Fixed,27/Sep/13 18:30,27/Sep/13 18:52,
Bug,MESOS-709,12670833,"sasl/auxprop.cpp:39:61: error: no matches converting function 'lookup' to type 'int (*)(void*, sasl_server_params_t*, unsigned int, const char*, unsigned int) {aka int (*)(void*, struct sasl_server_params*, unsigned int, const char*, unsigned int)}'",,vlee,Blocker,Resolved,Duplicate,26/Sep/13 21:23,26/Sep/13 21:30,
Bug,MESOS-671,12666173,CgroupsIsolator does not listen for OOM events on recovered executors.,bmahler,bmahler,Blocker,Resolved,Fixed,29/Aug/13 18:12,04/Sep/13 07:11,
Bug,MESOS-675,12666719,CHECK failure in the Master.,bmahler,bmahler,Blocker,Resolved,Fixed,03/Sep/13 17:44,04/Sep/13 07:10,
Bug,MESOS-669,12665841,tests/slave_recovery_tests.cpp:1289:26: error: redeclaration of ‘process::Future<std::vector<mesos::Offer> > offers2’,bmahler,vlee,Blocker,Resolved,Fixed,28/Aug/13 03:07,28/Aug/13 23:22,
Task,MESOS-345,12631821,The downloads page for Mesos contains a link to the VM which is confusing since it's not an official Apache product,davelester,chrismattmann,Blocker,Resolved,Fixed,11/Feb/13 21:44,26/Aug/13 04:32,
Story,MESOS-470,12647289,framework development,vinodkone,aboubakr,Blocker,Resolved,Fixed,13/May/13 12:54,19/Aug/13 02:21,
Bug,MESOS-545,12657399,Remove hack in post-reviews.py for tracking parent branch,bmahler,benjaminhindman,Blocker,Resolved,Fixed,12/Jul/13 02:28,18/Jul/13 16:26,
Bug,MESOS-377,12635255,Tasks stuck in STAGING,,florianleibert,Blocker,Resolved,Incomplete,04/Mar/13 23:43,10/Jun/13 18:09,
Bug,MESOS-392,12636941,FaultTolerance SchedulerExit test hangs,benjaminhindman,vinodkone,Blocker,Resolved,Fixed,14/Mar/13 02:01,10/Jun/13 18:07,
Bug,MESOS-381,12635702,Problem building on Ubuntu 12.04 LTE,bmahler,florianleibert,Blocker,Resolved,Fixed,07/Mar/13 01:17,05/Jun/13 22:10,
Bug,MESOS-374,12635057,HTTP GET requests to /statistics/snapshot.json crash the slave,bmahler,florianleibert,Blocker,Resolved,Fixed,03/Mar/13 22:54,05/Jun/13 21:33,
Bug,MESOS-288,12611040,Latest trunk does not finish make check,chrismattmann,florianleibert,Blocker,Resolved,Fixed,09/Oct/12 18:46,22/May/13 02:14,
Bug,MESOS-183,12550698,Included MPI Framework Fails to Start,hfeng,esohpromatem,Blocker,Resolved,Fixed,12/Apr/12 16:09,22/May/13 01:24,
Bug,MESOS-190,12554189,Slave seg fault when executor exited,vinodkone,benjaminhindman,Blocker,Resolved,Fixed,07/May/12 16:59,22/May/13 01:24,
Bug,MESOS-199,12558445,Attempting to use killtree.sh after forked pid has died is fruitless.,vinodkone,benjaminhindman,Blocker,Resolved,Fixed,29/May/12 16:08,22/May/13 01:13,
Bug,MESOS-200,12558494,New Linux 'proc' code assuming too new a kernel.,benjaminhindman,benjaminhindman,Blocker,Resolved,Fixed,29/May/12 20:50,22/May/13 01:13,
Bug,MESOS-300,12613584,Libprocess throws exception in SocketManager::next(),benjaminhindman,vinodkone,Blocker,Resolved,Fixed,25/Oct/12 23:34,24/Apr/13 20:40,
Bug,MESOS-396,12637081,Slave GarbageCollector needs to delete the parent executor directories. It currently only deletes the executor run directories.,vinodkone,bmahler,Blocker,Resolved,Fixed,14/Mar/13 19:37,22/Apr/13 18:49,
Bug,MESOS-429,12641427,Hadoop MesosScheduler has a deadlock.,bmahler,bmahler,Blocker,Resolved,Fixed,08/Apr/13 18:58,22/Apr/13 18:45,
Bug,MESOS-206,12559858,Long-running jobs on Hadoop framework do not run to completion,,esohpromatem,Blocker,Resolved,Won't Fix,08/Jun/12 15:20,07/Feb/13 23:04,
Bug,MESOS-125,12539214,autoconf/autoreconf version 2.59 does not support option '--no-recursive',,benjaminhindman,Blocker,Resolved,Fixed,20/Jan/12 22:00,18/Mar/12 07:12,
Bug,MESOS-126,12539226,Mac OS X 10.7 autoreconf fails,benjaminhindman,benjaminhindman,Blocker,Resolved,Fixed,20/Jan/12 23:44,24/Jan/12 22:03,
Bug,MESOS-37,12527128,Compilation broken on Ubuntu Lucid (twitter branch),ekohlwey,marmbrus,Blocker,Resolved,Fixed,14/Oct/11 00:09,14/Nov/11 20:30,
Bug,MESOS-10234,13419141,CVE-2021-44228 Log4j vulnerability for apache mesos,,snalkar,Critical,Resolved,Not A Problem,23/Dec/21 06:06,07/Sep/22 14:14,
Bug,MESOS-10233,13409136,containers were not cleaned up properly and left running.,,lenhattan86@gmail.com,Critical,Open,,29/Oct/21 14:44,29/Oct/21 14:44,
Bug,MESOS-8679,13145536,"If the first KILL stuck in the default executor, all other KILLs will be ignored.",,gilbert,Critical,Resolved,Abandoned,15/Mar/18 23:35,16/Aug/21 07:41,
Bug,MESOS-6285,13008707,Agents may OOM during recovery if there are too many tasks or executors,,kaysoky,Critical,Resolved,Abandoned,29/Sep/16 20:18,16/Aug/21 07:40,
Bug,MESOS-9352,13193889,Data in persistent volume deleted accidentally when using Docker container and Persistent volume,kaysoky,david.ko,Critical,Resolved,Cannot Reproduce,24/Oct/18 14:26,22/Jul/21 06:47,
Bug,MESOS-8608,13140756,RmdirContinueOnErrorTest.RemoveWithContinueOnError fails.,,Becaree,Critical,Resolved,Won't Fix,24/Feb/18 23:56,20/Jul/21 21:10,
Bug,MESOS-5989,12994999,Libevent SSL Socket downgrade code accesses uninitialized memory / assumes single peek is sufficient.,,bmahler,Critical,Resolved,Fixed,04/Aug/16 18:27,20/Jul/21 08:58,
Bug,MESOS-10211,13354858,mesos agent crashes every time when launched tensorboard in a horovod image with mesos container,,ggmmggmm2,Critical,Resolved,Abandoned,27/Jan/21 08:31,24/Jun/21 18:02,
Task,MESOS-9671,13223234,Lack of reverse DNS records for the master hostname increases the agent's state endpoint response time signficantly ,,entropical,Critical,In Progress,,22/Mar/19 01:25,10/Jun/21 07:17,
Bug,MESOS-7566,13074988,Master crash due to failed check in DRFSorter::remove,,zhitao,Critical,Accepted,,25/May/17 21:37,10/Jun/21 07:15,
Bug,MESOS-8038,13105835,Launching GPU task sporadically fails.,zhitao,saitejar,Critical,Reviewable,,28/Sep/17 19:03,10/Jun/21 07:14,
Wish,MESOS-10105,13293036,Make tests of builds with  -fsanitize=address/memory/undefined/thread pass.,,asekretenko,Critical,Open,,20/Mar/20 22:16,15/Apr/21 15:06,
Bug,MESOS-10217,13369381,Mesos slave fails to connect after enabling ssl,,prasadkulkarni0711,Critical,Resolved,Duplicate,03/Apr/21 02:49,14/Apr/21 17:21,
Bug,MESOS-9609,13217940,Master check failure when marking agent unreachable.,bmahler,greggomann,Critical,Resolved,Fixed,25/Feb/19 23:15,11/Apr/21 11:47,
Bug,MESOS-10194,13336099,"Mesos master failure ""Check failed: 'get_(role)' Must be SOME""",asekretenko,Jerome Soussens,Critical,Accepted,,19/Oct/20 15:53,13/Nov/20 15:05,
Bug,MESOS-10126,13304509,Docker volume isolator needs to clean up the `info` struct regardless the result of unmount operation,qianzhang,qianzhang,Critical,Resolved,Fixed,13/May/20 03:02,03/Nov/20 14:11,
Task,MESOS-10189,13327710,Pass offer constraints through the V0 scheduler driver and its Java bindings.,asekretenko,asekretenko,Critical,Resolved,Fixed,15/Sep/20 17:35,02/Oct/20 13:36,
Bug,MESOS-9006,13166681,The agent's GET_AGENT leaks resource information when using authorization,,bbannier,Critical,Accepted,,18/Jun/18 10:51,17/Jun/20 08:40,
Bug,MESOS-10128,13304756,Performance regression in HierarchicalAllocations_BENCHMARK_Test.PersistentVolumes ,asekretenko,asekretenko,Critical,Resolved,Fixed,13/May/20 20:01,18/May/20 18:55,
Bug,MESOS-10116,13298217,Attempt to reactivate disconnected agent crashes the master,asekretenko,asekretenko,Critical,Resolved,Fixed,14/Apr/20 08:51,07/May/20 10:44,
